Momentum,TPC_Signal,TOF_Signal,PID
0.527258,44.5,0.974357,1
0.449933,49.978516,0.964624,1
1.092721,56.191406,0.993656,1
0.462517,46.250977,0.956449,1
0.518135,52.958008,0.964425,1
0.874384,54.950195,0.986474,1
0.703218,48.825195,0.974572,1
1.410435,52.947266,0.852382,1
0.841758,44.092773,0.991075,1
0.561447,44.674805,0.971571,1
0.975496,48.412109,0.98504,1
0.533547,41.453125,0.959975,1
0.798078,50.037109,0.98424,1
0.916032,52.823242,0.988511,1
1.011256,49.932617,0.98349,1
1.091214,49.722656,1.001647,1
0.637082,47.625,0.974266,1
0.700169,57.703125,0.985084,1
0.518905,48.805664,0.95007,1
0.462341,46.332031,0.950725,1
1.489602,48.979492,0.9957,1
0.722022,47.094727,0.982231,1
1.414214,46.277344,0.990514,1
0.52451,53.069336,0.963856,1
1.115453,49.049805,0.987058,1
0.853373,40.442383,0.99101,1
1.431122,51.776367,0.998138,1
0.932966,52.128906,0.987418,1
0.756549,44.355469,0.974243,1
1.203975,40.539062,0.989579,1
1.234473,57.354492,0.995375,1
0.835473,46.010742,0.993886,1
1.23497,51.606445,0.997337,1
0.501902,49.987305,0.950691,1
1.555823,54.416992,0.988448,1
0.381474,53.68457,0.940298,1
0.649033,49.96875,0.968645,1
0.621309,49.638672,0.970643,1
0.890199,50.385742,0.989334,1
0.956059,45.871094,0.953373,1
0.778497,41.053711,0.979878,1
0.646603,50.820312,0.968256,1
0.625346,48.830078,0.981344,1
1.129018,49.208984,0.986224,1
0.54972,62.636719,0.969393,1
0.411371,52.75293,0.946822,1
1.129448,52.823242,0.989407,1
0.5985,40.00293,0.972437,1
0.659421,54.467773,0.991999,1
0.765748,51.769531,0.956392,1
0.496691,48.379883,0.950689,1
0.487688,58.483398,0.990623,1
0.867888,47.401367,0.992238,1
0.580564,50.208008,0.972672,1
1.039964,54.604492,0.984175,1
1.263351,48.326172,0.99763,1
0.708024,45.96582,0.981839,1
0.428657,58.714844,0.940665,1
1.043152,50.994141,0.991977,1
0.919966,46.672852,0.986562,1
0.773505,59.283203,0.984589,1
0.429583,44.567383,0.942764,1
1.326005,45.585938,1.001372,1
0.933812,50.708008,0.984509,1
0.535906,47.62207,0.981519,1
1.476887,60.703125,0.993489,1
0.590832,45.327148,0.965224,1
1.511979,61.202148,0.997632,1
0.935908,54.049805,0.984842,1
0.611616,47.551758,0.969281,1
1.202736,45.675781,0.995696,1
1.095581,56.864258,0.997908,1
0.410262,45.49707,0.93228,1
0.725047,52.866211,0.977737,1
0.711795,38.649414,0.972119,1
1.055573,48.134766,0.990307,1
0.509802,46.509766,0.960299,1
0.561759,50.991211,0.984968,1
0.39648,45.257812,0.945692,1
1.097231,45.488281,0.997816,1
0.458745,52.194336,0.944949,1
1.310238,52.957031,0.997583,1
0.551315,37.566406,0.959479,1
0.455166,41.095703,0.953123,1
0.602557,49.195312,0.977072,1
0.676132,43.326172,0.97215,1
0.485454,46.078125,0.960097,1
0.838607,54.166016,0.664008,1
0.556766,47.660156,0.971874,1
0.554639,49.975586,0.977753,1
0.482858,46.645508,0.96669,1
1.173925,44.547852,0.982789,1
1.460495,51.728516,0.998546,1
0.518435,52.140625,1.007721,1
1.118051,53.670898,0.991918,1
0.568987,52.290039,0.965739,1
1.005622,54.992188,0.986653,1
0.762096,45.710938,0.985262,1
0.645545,46.964844,0.973391,1
1.238752,59.287109,0.994524,1
1.154624,47.001953,0.984991,1
0.746391,52.280273,0.980025,1
1.479279,52.170898,0.998822,1
0.975656,55.085938,0.985721,1
0.654088,48.026367,0.993587,1
1.598289,54.177734,1.001337,1
0.502697,42.538086,0.950576,1
1.287224,60.470703,0.99367,1
0.755369,48.956055,0.978009,1
0.465977,48.297852,0.953786,1
0.555751,46.165039,0.972971,1
0.474912,46.882812,0.950829,1
1.24473,57.240234,0.828514,1
0.714314,48.089844,0.986524,1
0.831906,55.873047,0.97639,1
0.864961,52.276367,0.978567,1
1.122242,49.558594,0.99972,1
1.495124,63.933594,0.989754,1
1.301211,44.019531,0.992599,1
0.727303,44.043945,0.986611,1
1.249407,50.140625,0.99155,1
1.327833,50.408203,0.992489,1
0.562246,48.09668,0.957959,1
0.684666,46.629883,0.96616,1
1.289852,55.401367,0.988604,1
0.576261,45.243164,0.962091,1
0.482957,51.799805,0.955224,1
0.425882,52.0625,0.954579,1
0.78356,55.137695,0.972404,1
0.687475,53.092773,0.981555,1
1.059579,58.861328,0.987953,1
0.836044,51.56543,0.983807,1
0.980362,47.143555,0.989637,1
1.406742,57.711914,0.993423,1
0.795153,52.306641,0.986896,1
0.867071,41.34082,0.986511,1
0.596747,56.046875,0.984023,1
0.710445,52.654297,0.982591,1
0.671982,43.774414,0.97805,1
1.346848,56.510742,0.993388,1
0.747005,46.530273,0.978855,1
0.939964,55.81543,0.988112,1
0.625871,47.768555,0.968255,1
0.632048,49.330078,0.972442,1
0.578041,49.866211,0.969827,1
0.511774,47.579102,0.957084,1
0.613581,51.229492,0.989762,1
0.679201,47.02832,0.978233,1
0.511021,47.96875,0.934213,1
0.729663,58.920898,0.988008,1
0.704877,48.652344,0.971823,1
0.45252,48.852539,0.950978,1
1.062889,54.910156,0.989708,1
0.831187,43.72168,0.989783,1
0.840218,47.81543,0.949813,1
0.473908,50.712891,0.953446,1
1.083812,47.427734,0.997787,1
0.541625,50.703125,0.971765,1
0.709578,52.453125,0.982798,1
0.595915,49.716797,0.966006,1
0.772995,53.301758,0.988174,1
0.861585,48.536133,0.989226,1
0.523382,44.02832,0.960171,1
0.806654,53.386719,0.990644,1
0.764938,45.753906,0.987649,1
0.470601,48.165039,0.9595,1
0.957721,51.446289,0.986169,1
0.903554,47.776367,0.986124,1
0.455078,40.886719,0.965042,1
0.52275,47.94043,0.968052,1
0.661891,48.321289,0.972515,1
1.00956,54.341797,0.858644,1
0.467561,50.273438,0.959297,1
1.12464,51.519531,0.992603,1
0.539681,49.842773,0.925803,1
0.679198,48.396484,0.994634,1
0.49955,52.680664,0.961917,1
0.52881,52.041992,0.963765,1
0.636064,50.580078,0.978898,1
1.378159,55.992188,0.993426,1
0.559902,48.313477,0.986194,1
0.478179,52.978516,0.952406,1
0.89182,48.753906,0.990052,1
0.77258,54.033203,0.991632,1
1.186688,54.087891,0.999745,1
0.624067,52.21875,0.970258,1
1.319895,56.716797,0.964359,1
0.496983,43.923828,0.955068,1
0.492649,50.299805,0.9486,1
0.738579,46.03125,0.746022,1
0.85134,47.660156,0.981992,1
1.125528,54.486328,0.994638,1
0.709749,44.484375,0.980926,1
0.930817,49.894531,0.989589,1
1.004009,53.381836,0.991513,1
1.029852,47.569336,0.997776,1
1.563694,47.646484,0.989967,1
1.252907,54.785156,0.9888,1
1.16918,40.436523,0.997227,1
0.603219,48.420898,0.971736,1
0.641196,53.214844,0.966068,1
0.856789,54.166992,0.981736,1
1.031057,52.865234,0.983011,1
1.181498,63.082031,0.988617,1
1.357351,65.009766,0.990997,1
1.54495,54.62207,0.994225,1
0.487899,51.013672,0.914541,1
0.394348,44.03418,0.92713,1
1.140424,49.055664,0.991506,1
0.483134,57.104492,0.960333,1
1.084541,51.929688,0.991119,1
0.612522,43.057617,0.997223,1
0.517454,46.625977,0.958487,1
0.436049,43.455078,0.951044,1
0.388544,52.052734,0.93183,1
0.356058,42.242188,0.923294,1
0.818992,41.393555,0.970485,1
0.454356,42.552734,0.852344,1
0.483612,49.884766,0.971435,1
0.46241,45.99707,0.939398,1
1.077331,49.607422,0.956602,1
0.814263,49.386719,0.985215,1
0.805852,46.986328,0.980998,1
1.123466,57.460938,0.993234,1
0.859653,54.174805,0.984763,1
0.936125,55.453125,0.986365,1
1.405269,47.799805,0.991197,1
0.554723,53.264648,0.978153,1
1.375401,45.808594,0.995511,1
0.879417,51.267578,0.985022,1
1.163652,60.908203,0.992723,1
0.484175,47.958008,0.969461,1
0.748988,48.671875,0.987283,1
1.258059,53.614258,0.992669,1
0.511318,46.72168,0.95525,1
1.173621,56.601562,0.975866,1
1.473075,55.856445,0.985526,1
0.944886,52.0,0.986435,1
0.54444,47.879883,0.956929,1
0.493617,54.745117,0.99275,1
0.772624,56.319336,0.95885,1
1.446352,52.125,0.988881,1
0.528188,42.424805,0.963013,1
1.001305,40.682617,0.999287,1
0.513404,49.196289,0.95535,1
0.59701,47.550781,0.974538,1
0.581346,48.213867,0.970482,1
0.624403,52.332031,0.974554,1
0.513169,48.044922,0.957717,1
1.284026,52.015625,0.994922,1
0.611249,44.599609,0.97107,1
0.716759,50.77832,0.982414,1
1.058683,45.431641,0.98663,1
0.403764,48.981445,0.947407,1
0.882514,52.81543,0.990242,1
1.005823,54.068359,0.983027,1
0.508763,46.128906,0.954961,1
0.440714,51.433594,0.953513,1
1.16569,40.161133,0.98899,1
0.828785,48.845703,0.989318,1
0.670185,51.355469,0.978987,1
0.664793,53.96875,0.975927,1
1.202625,59.025391,0.991253,1
0.389422,48.321289,0.933004,1
0.911371,53.370117,0.991971,1
1.025383,53.540039,0.992813,1
0.472295,41.569336,0.95848,1
1.150808,56.848633,0.994163,1
0.657263,47.946289,0.962446,1
0.737126,46.050781,0.984098,1
0.667144,39.052734,0.984642,1
0.392926,50.116211,0.930726,1
0.697993,43.296875,0.971543,1
0.59533,55.801758,0.975212,1
0.611603,51.442383,0.956116,1
1.151489,55.783203,0.991415,1
0.95879,54.549805,0.984512,1
0.701272,53.587891,0.988118,1
0.911708,46.71582,0.983447,1
0.855427,45.714844,0.986152,1
0.775944,43.849609,0.983786,1
1.264184,53.255859,0.98686,1
0.534534,54.835938,0.931991,1
0.768142,41.064453,1.002382,1
0.643049,48.859375,0.973444,1
0.850007,50.708008,0.997375,1
0.698532,44.055664,0.977799,1
1.146262,54.014648,0.971576,1
0.504442,45.029297,0.969257,1
0.493727,46.067383,0.963878,1
0.963753,49.018555,0.985213,1
0.651765,48.755859,0.973515,1
1.348751,51.464844,0.992209,1
0.721558,45.219727,0.985469,1
0.446301,44.508789,0.942307,1
0.492735,53.59375,0.961519,1
0.504254,46.411133,0.953228,1
1.086554,45.824219,0.994939,1
0.878809,51.185547,0.992044,1
1.031336,54.676758,0.992173,1
0.8414,47.59082,0.991273,1
1.063697,46.3125,0.996735,1
0.611073,48.395508,0.97304,1
0.470897,48.164062,0.959978,1
0.691083,49.150391,0.97474,1
0.510915,54.661133,0.958287,1
1.071425,50.922852,0.989383,1
0.648106,40.69043,0.97918,1
0.562915,52.478516,0.977188,1
0.501584,52.416016,0.732053,1
1.318255,59.193359,0.994264,1
0.691911,53.90625,0.978349,1
0.566884,52.133789,0.962677,1
0.798189,48.136719,0.984578,1
0.476097,49.546875,0.952478,1
0.52862,48.763672,0.965344,1
0.875565,51.96875,0.983551,1
0.484868,48.294922,0.952776,1
0.708402,46.216797,0.975655,1
0.651048,36.510742,0.978986,1
0.490488,44.663086,0.96127,1
1.318076,53.817383,0.987013,1
1.092279,52.514648,0.995637,1
1.51914,64.84375,0.995318,1
1.157607,51.650391,0.987749,1
1.07785,48.707031,0.980236,1
0.765056,44.506836,0.984514,1
0.931572,58.136719,0.992423,1
0.433606,51.666992,0.940662,1
1.281076,54.982422,1.000179,1
0.46559,46.294922,0.954734,1
0.658401,44.602539,0.966304,1
1.443522,49.882812,0.993624,1
0.478625,53.789062,0.959028,1
1.126528,48.775391,0.993518,1
0.503931,47.917969,0.955983,1
0.535694,42.908203,0.956388,1
1.555868,61.026367,1.005267,1
0.409697,56.902344,0.938544,1
0.56328,45.112305,0.969485,1
0.771285,45.9375,0.986525,1
0.632827,46.682617,0.977421,1
0.437404,47.402344,0.945199,1
0.660508,46.728516,0.97999,1
0.663109,40.422852,0.978549,1
0.948026,58.226562,0.990308,1
0.587704,53.021484,0.976246,1
0.402998,50.743164,0.937386,1
1.569404,58.092773,0.996629,1
0.979175,51.801758,0.985658,1
1.072817,43.685547,0.996279,1
0.691659,45.080078,0.983346,1
0.563976,51.904297,0.973643,1
0.601491,48.485352,0.950566,1
0.522758,38.758789,0.945409,1
0.61504,43.738281,0.874922,1
0.899551,48.863281,0.987234,1
0.59872,48.310547,0.97789,1
0.60119,49.580078,0.952338,1
0.773286,46.036133,0.98571,1
0.926129,50.126953,0.994471,1
0.482596,43.307617,0.952378,1
1.426361,58.623047,0.99707,1
0.580825,43.818359,0.963705,1
1.454436,48.946289,1.000921,1
1.21312,52.957031,0.992341,1
0.745345,52.192383,0.98251,1
0.418972,43.803711,0.943439,1
0.545508,51.762695,0.960421,1
0.856196,42.765625,0.987258,1
1.259135,44.601562,0.991953,1
0.499721,52.387695,0.991494,1
0.745423,53.739258,0.985682,1
0.527371,45.042969,0.969824,1
1.093798,49.65332,0.982272,1
1.043179,45.689453,1.003119,1
0.752334,45.736328,0.9749,1
0.629394,43.634766,0.965625,1
0.394093,41.479492,0.95183,1
1.232398,48.927734,0.998272,1
0.458819,42.623047,0.959668,1
0.804614,55.960938,0.978975,1
0.587135,44.308594,0.964552,1
0.741527,49.563477,0.974942,1
0.774603,45.379883,0.982371,1
0.820001,49.126953,0.988402,1
0.825277,52.691406,0.989064,1
0.497766,39.308594,0.953159,1
0.794523,50.548828,0.982364,1
1.166502,43.826172,0.991306,1
0.438102,47.68457,0.953313,1
0.761172,63.209961,0.986278,1
0.549521,46.448242,0.963964,1
0.966571,51.020508,0.987156,1
1.224956,50.887695,0.993223,1
0.660448,48.529297,0.975103,1
0.800025,57.867188,0.987974,1
0.490552,44.969727,0.961755,1
0.974912,45.786133,0.984521,1
0.429184,35.492188,0.914826,1
1.389404,45.067383,0.999924,1
1.064266,48.168945,0.995155,1
0.567491,41.692383,0.969701,1
0.536804,45.981445,0.962618,1
0.71012,51.65918,0.980387,1
0.535372,50.359375,0.961335,1
0.758159,50.533203,0.971263,1
0.39669,53.196289,0.919888,1
0.448857,45.648438,0.924461,1
1.311882,40.651367,1.01789,1
0.784807,46.551758,0.985192,1
0.530193,53.427734,0.963056,1
0.811115,52.698242,0.976063,1
0.506432,45.285156,0.967587,1
0.582974,53.710938,0.966757,1
1.052296,58.320312,0.97261,1
0.862412,52.256836,0.974063,1
1.277892,54.161133,0.992322,1
0.53193,44.03125,0.960811,1
0.723017,51.145508,0.980258,1
1.481094,50.283203,1.000121,1
1.21886,46.402344,1.000706,1
0.840229,49.879883,0.979535,1
0.540415,52.892578,0.965991,1
0.606627,50.577148,0.978725,1
0.685914,50.375977,0.973915,1
0.603495,45.706055,0.972769,1
0.475009,49.904297,0.930344,1
0.721095,49.982422,0.986321,1
1.024072,55.958984,0.987262,1
1.523444,57.443359,0.99568,1
0.777788,45.313477,0.983902,1
0.648792,53.462891,0.972636,1
0.667674,46.231445,0.979736,1
0.767886,50.924805,0.941176,1
0.710191,49.375,0.982098,1
1.402209,50.102539,1.000411,1
1.022284,62.694336,0.977705,1
0.742595,54.764648,0.987257,1
0.808172,52.899414,0.981368,1
0.474349,49.386719,0.976137,1
1.194638,53.631836,0.978527,1
0.529131,44.78418,0.96996,1
1.252568,58.743164,0.989995,1
0.92718,59.166016,0.981984,1
0.849082,47.085938,0.985383,1
0.472298,56.881836,0.970054,1
0.618503,50.655273,0.974669,1
0.73311,51.71875,0.977989,1
0.664172,48.575195,0.968803,1
0.812317,47.114258,0.981893,1
1.198855,53.202148,1.000276,1
0.524587,53.064453,0.962078,1
0.886557,56.236328,0.986227,1
0.443693,52.957031,0.946373,1
0.983541,50.294922,0.990517,1
0.809372,50.349609,0.985006,1
0.888182,31.928223,0.979576,1
0.435616,51.758789,0.946788,1
0.591495,45.185547,0.959642,1
0.985046,45.585938,0.996243,1
0.405235,50.910156,0.931029,1
0.566993,54.759766,0.964549,1
1.197747,40.967773,0.990898,1
0.807239,53.335938,0.984306,1
0.446131,54.573242,0.9385,1
0.974698,41.960938,0.994368,1
1.598169,54.233398,1.002501,1
0.773704,49.4375,0.988566,1
0.709394,43.164062,0.97771,1
0.451239,58.583984,0.874259,1
0.933157,49.479492,0.984037,1
0.668652,48.421875,0.980173,1
0.49803,43.493164,0.976015,1
1.158637,47.386719,0.986744,1
0.988208,62.078125,0.999798,1
1.15996,51.453125,0.983752,1
1.298965,52.391602,1.005356,1
0.840834,56.646484,0.988806,1
0.627071,49.52832,0.973398,1
0.860622,57.389648,0.984891,1
0.643456,47.670898,0.967605,1
0.532915,45.322266,0.970009,1
1.020065,49.137695,0.981825,1
0.420775,43.447266,0.945541,1
0.475078,56.740234,0.961079,1
0.879943,54.720703,0.987262,1
0.459899,45.010742,0.950134,1
1.016068,49.19043,0.987873,1
1.150631,47.432617,0.997327,1
0.493806,38.827148,0.949024,1
0.460679,49.46582,0.968931,1
0.784143,42.231445,0.983157,1
0.712715,44.682617,0.978305,1
1.19597,42.750977,0.989222,1
1.291515,62.251953,0.99651,1
1.180244,65.158203,0.993419,1
0.647095,50.142578,0.978545,1
0.549984,43.322266,0.965396,1
1.050903,51.021484,0.993229,1
0.535541,41.058594,0.959517,1
0.470422,47.658203,0.943238,1
0.482915,51.885742,0.961276,1
0.947239,56.792969,0.978572,1
0.665098,46.676758,0.979276,1
1.056809,53.401367,0.957669,1
1.444958,45.017578,1.003284,1
0.427016,53.004883,0.950772,1
1.234627,58.566406,0.999326,1
0.910655,51.34668,0.996513,1
0.433101,49.483398,0.944807,1
0.653739,39.483398,0.976008,1
0.772892,41.87793,0.988576,1
0.930932,58.814453,0.987654,1
0.883755,52.088867,0.990544,1
0.520557,51.666016,0.956019,1
0.647989,46.537109,0.975274,1
0.487559,55.354492,0.957949,1
0.419709,47.946289,0.94054,1
0.682592,46.105469,0.982047,1
1.108251,52.31543,0.999135,1
1.237693,55.05957,0.993873,1
1.278968,56.205078,0.974853,1
1.038133,58.666016,0.988122,1
0.831757,49.788086,0.984996,1
1.083347,47.31543,0.98935,1
0.742041,49.910156,0.980802,1
1.317019,50.786133,0.992051,1
0.654057,45.649414,0.983073,1
0.562944,48.038086,0.967336,1
0.933426,49.685547,0.986833,1
1.56425,52.881836,1.003097,1
0.715792,47.486328,0.978807,1
0.656943,50.592773,0.981643,1
0.62578,46.327148,0.975878,1
0.632763,51.492188,0.974006,1
0.474392,50.676758,0.960276,1
0.7135,48.253906,0.986158,1
0.504443,44.694336,0.951986,1
0.620113,45.792969,0.970051,1
0.455998,40.018555,0.953417,1
0.725336,45.601562,0.972219,1
0.504428,46.722656,0.967692,1
0.55816,41.330078,0.962837,1
0.542783,44.119141,0.955597,1
0.534057,48.023438,0.968657,1
0.442548,45.99707,0.836263,1
0.50982,48.25,0.967602,1
0.529012,49.140625,0.966413,1
0.499268,45.202148,0.963832,1
0.4519,51.510742,0.944637,1
0.667901,45.041016,0.979101,1
0.506915,49.067383,0.952078,1
0.875435,46.333984,0.993711,1
0.531959,48.720703,0.9628,1
0.441746,56.330078,0.947331,1
0.784583,49.600586,0.978233,1
0.980978,45.701172,0.986511,1
0.468146,43.484375,0.928713,1
0.436731,48.265625,0.973392,1
0.561642,52.74707,0.970604,1
0.757603,48.730469,0.995618,1
0.697107,48.186523,0.98931,1
0.999819,39.472656,0.994026,1
1.225188,50.130859,0.98896,1
1.160858,49.597656,1.014036,1
0.660034,53.59668,0.981631,1
0.55678,48.336914,0.967079,1
0.773828,47.625977,0.972941,1
1.143935,49.78418,0.988915,1
0.582176,45.495117,0.976214,1
0.579036,46.317383,0.970007,1
1.189396,50.394531,0.995678,1
0.498733,43.329102,0.971075,1
0.707645,58.581055,0.983709,1
0.550648,43.732422,0.965383,1
0.586234,41.753906,0.980668,1
0.576763,49.862305,0.960916,1
0.692557,51.212891,0.983201,1
0.576942,43.811523,0.777001,1
0.45094,52.731445,0.958224,1
0.637766,43.894531,0.981769,1
0.84953,48.609375,0.984001,1
1.1892,61.248047,0.995249,1
1.417911,45.333984,0.994952,1
0.543558,46.064453,0.962682,1
0.722409,48.270508,0.984097,1
0.472201,48.384766,0.952094,1
0.926286,58.113281,0.995552,1
0.804429,41.328125,0.984473,1
0.424565,60.575195,0.938836,1
1.112102,57.253906,0.987987,1
0.480485,48.405273,0.948774,1
1.345655,53.356445,0.989437,1
0.639961,53.74707,0.977644,1
0.902137,47.938477,0.985348,1
0.660052,48.801758,0.987671,1
0.709612,51.40332,0.973154,1
0.834474,38.916016,0.99123,1
0.770047,52.618164,0.983682,1
0.821982,46.986328,0.992418,1
0.561876,49.774414,0.982005,1
0.415538,37.49707,0.936627,1
0.894961,46.352539,0.995844,1
1.011063,45.768555,0.999874,1
0.653518,36.753906,0.97025,1
1.132079,55.359375,0.989694,1
0.488501,44.513672,0.961039,1
0.948002,47.835938,0.974094,1
1.322021,51.015625,0.993899,1
0.868971,56.779297,0.985435,1
1.067476,45.308594,0.989602,1
0.459877,45.050781,0.955608,1
0.818318,48.314453,0.977262,1
0.514761,45.530273,0.956989,1
0.49836,47.779297,0.91499,1
0.49554,51.861328,0.94973,1
1.111998,54.794922,0.996663,1
1.309891,52.524414,0.989855,1
0.668011,49.273438,0.968339,1
0.503678,46.915039,0.961189,1
0.516349,56.067383,0.96387,1
0.716679,48.714844,0.977877,1
0.863402,48.461914,0.993234,1
1.204467,51.194336,0.991243,1
0.566367,54.03125,0.974841,1
1.208028,43.493164,0.997056,1
0.869106,50.307617,0.976569,1
0.491336,49.753906,0.957287,1
1.532444,53.990234,0.968107,1
0.789452,46.650391,0.978451,1
0.861983,35.652344,0.984271,1
1.458683,59.460938,0.992116,1
0.477752,52.814453,0.959538,1
0.515764,50.713867,0.955977,1
0.514514,53.397461,0.966205,1
0.502262,46.389648,0.965796,1
1.53933,58.666992,1.002621,1
0.541147,45.751953,0.969195,1
0.39933,43.087891,0.989407,1
0.624049,51.080078,0.98993,1
0.886912,53.890625,0.983001,1
1.115948,47.100586,0.991064,1
1.567037,47.661133,0.978436,1
1.248563,53.275391,0.991124,1
0.832848,52.348633,0.984146,1
0.737686,48.196289,0.969755,1
0.548524,46.980469,0.964646,1
1.112618,49.514648,0.976015,1
1.11038,51.038086,0.998072,1
1.525241,59.080078,0.980408,1
1.152121,50.551758,0.989156,1
0.80224,51.883789,0.984273,1
0.50661,48.356445,0.955461,1
1.287478,47.853516,0.990595,1
0.720963,54.135742,0.982352,1
0.613266,54.318359,0.963807,1
0.839408,46.417969,0.99045,1
1.105567,45.477539,0.980748,1
0.862337,52.62793,0.978007,1
0.607395,57.142578,0.980921,1
0.665069,49.886719,0.974942,1
1.052075,48.193359,1.003577,1
0.791883,53.500977,0.987472,1
1.069041,53.878906,0.995599,1
1.473672,57.119141,0.99884,1
0.638421,53.84668,0.973879,1
0.446198,47.533203,0.962442,1
0.713984,49.52832,0.977866,1
0.785109,37.126953,0.992811,1
0.581748,46.847656,0.968103,1
1.11829,60.504883,0.993815,1
1.440078,57.28418,0.987695,1
1.060012,54.510742,0.986841,1
0.53718,44.071289,0.961649,1
0.994334,52.55957,1.000788,1
0.692398,53.610352,0.987519,1
0.721745,55.532227,0.978998,1
1.324503,50.008789,0.983172,1
0.712476,50.295898,0.976625,1
0.55756,44.853516,0.9683,1
0.479011,45.43457,0.966836,1
0.560562,45.848633,0.96655,1
1.335225,54.576172,0.99393,1
0.473632,49.083984,0.968472,1
0.46858,49.78418,0.959426,1
1.211029,49.18457,0.989365,1
0.887706,46.271484,0.988489,1
0.609252,56.072266,0.970811,1
1.409509,60.269531,0.989513,1
0.877636,44.412109,0.985825,1
0.913972,58.203125,0.987224,1
0.478414,43.571289,0.967293,1
1.497964,52.53418,0.994873,1
0.716167,47.728516,0.974889,1
0.753526,52.914062,0.975827,1
0.554481,53.951172,0.965387,1
1.023246,58.798828,0.987328,1
1.137092,46.373047,0.992994,1
0.827434,46.645508,0.983894,1
1.549482,53.239258,1.000001,1
1.400863,50.155273,0.9986,1
0.99917,56.259766,0.989605,1
1.1074,51.630859,0.926053,1
0.408544,46.053711,0.955437,1
1.091333,54.422852,0.980298,1
1.060531,45.964844,0.996139,1
1.256428,51.613281,0.98065,1
0.726047,52.670898,0.988785,1
0.658616,41.53418,0.961921,1
1.562087,65.505859,0.998947,1
1.177412,47.111328,0.993143,1
1.125893,51.833008,0.993676,1
0.55184,53.37207,0.951476,1
0.692691,48.167969,0.976109,1
0.898543,51.927734,0.990393,1
1.168348,53.587891,0.99489,1
0.809125,52.741211,0.985375,1
0.690995,50.250977,0.980088,1
0.97527,50.717773,0.999543,1
1.172581,41.105469,1.002328,1
0.610382,40.043945,0.986884,1
0.592045,44.378906,0.93819,1
0.741964,48.390625,0.985469,1
1.069031,50.544922,0.994373,1
0.770193,51.683594,0.984299,1
0.812552,50.561523,0.983379,1
1.299132,48.838867,0.996553,1
0.481504,50.825195,0.956246,1
1.343311,56.249023,0.995207,1
0.525181,46.259766,0.97388,1
0.779991,45.445312,0.987469,1
1.45054,45.700195,0.995129,1
0.847529,47.168945,0.979109,1
0.449391,50.279297,0.949079,1
0.582033,60.885742,0.970087,1
1.3537,47.447266,0.991315,1
0.580066,45.134766,0.96641,1
0.849469,53.398438,0.993969,1
0.665862,47.357422,0.97565,1
1.566727,56.958984,0.981728,1
0.915868,52.135742,0.985284,1
1.286392,57.80957,0.992587,1
1.411332,62.486328,0.993344,1
1.388091,61.988281,0.996434,1
1.005473,63.772461,0.985773,1
0.614419,47.452148,0.971328,1
0.749071,41.641602,0.988524,1
0.553774,48.130859,0.966175,1
0.870055,47.765625,0.992761,1
0.987704,67.105469,0.995458,1
0.792246,49.393555,0.97766,1
0.515423,48.285156,0.971341,1
0.479427,53.980469,0.957315,1
0.630769,51.133789,0.969137,1
1.067872,44.624023,0.994626,1
0.672921,47.058594,0.969063,1
0.439537,49.144531,0.909937,1
0.461918,53.006836,0.945029,1
0.737165,52.234375,0.981116,1
0.373838,53.445312,0.944486,1
0.464806,44.446289,0.965969,1
1.540241,51.613281,1.003523,1
0.556676,52.341797,0.967412,1
1.089835,53.088867,1.006663,1
1.067781,47.076172,0.987211,1
0.945345,41.838867,1.008716,1
1.093612,49.959961,1.000452,1
1.474959,56.073242,0.989744,1
1.125331,55.435547,0.99217,1
0.904117,52.572266,0.984508,1
0.48778,40.198242,0.968846,1
1.574862,55.662109,0.956986,1
0.715773,51.146484,0.985144,1
0.529964,45.901367,0.954235,1
0.959884,50.556641,0.970546,1
0.725873,42.995117,0.995709,1
0.591444,49.621094,0.966257,1
0.655673,47.642578,0.97783,1
0.778972,44.413086,0.979932,1
0.483153,45.660156,0.965428,1
0.63787,48.56543,0.97391,1
0.630866,44.981445,0.977375,1
1.48772,60.412109,0.952694,1
0.635304,36.953125,0.988282,1
0.664987,51.342773,0.979438,1
0.483065,50.706055,0.944607,1
0.457118,45.637695,0.950422,1
0.672786,48.151367,0.986323,1
0.912006,47.495117,0.991082,1
1.347823,57.073242,0.994137,1
0.586236,48.495117,0.972423,1
0.493103,47.897461,0.90104,1
0.70831,45.304688,0.982285,1
0.506972,48.49707,0.955029,1
0.433564,41.410156,0.957286,1
0.773127,50.0625,0.986588,1
0.636774,45.323242,0.975708,1
0.985308,49.248047,0.992082,1
0.46304,47.526367,0.942699,1
0.544949,45.787109,0.968059,1
1.479455,57.311523,0.996808,1
0.663846,48.393555,0.968627,1
0.589736,47.783203,0.97344,1
0.946138,47.801758,0.990573,1
0.513439,50.831055,0.955659,1
0.461169,52.947266,0.930796,1
1.371873,60.986328,1.010861,1
0.525494,44.587891,0.969571,1
0.521643,56.433594,0.959333,1
0.739245,51.813477,0.986316,1
0.757855,44.149414,0.980409,1
0.707792,42.541016,0.975857,1
0.562463,48.59668,0.973871,1
0.877025,43.81543,0.983425,1
0.656167,40.943359,0.978097,1
1.33363,43.969727,0.988414,1
0.840005,56.429688,0.982209,1
0.557917,55.770508,0.9622,1
0.642866,50.922852,0.961401,1
1.346006,50.913086,0.993185,1
1.105564,46.008789,0.99894,1
